id,liquid_path,container_path,volume_ml
StorageBottle_250mL_220ml_1105_4240,StorageBottle_250mL_220ml_1105_4240/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4240/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4242,StorageBottle_250mL_220ml_1105_4242/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4242/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4243,StorageBottle_250mL_220ml_1105_4243/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4243/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4245,StorageBottle_250mL_220ml_1105_4245/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4245/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4246,StorageBottle_250mL_220ml_1105_4246/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4246/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4250,StorageBottle_250mL_220ml_1105_4250/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4250/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4251,StorageBottle_250mL_220ml_1105_4251/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4251/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4252,StorageBottle_250mL_220ml_1105_4252/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4252/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4253,StorageBottle_250mL_220ml_1105_4253/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4253/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4255,StorageBottle_250mL_220ml_1105_4255/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4255/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4256,StorageBottle_250mL_220ml_1105_4256/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4256/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4258,StorageBottle_250mL_220ml_1105_4258/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4258/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4259,StorageBottle_250mL_220ml_1105_4259/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4259/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4301,StorageBottle_250mL_220ml_1105_4301/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4301/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_220ml_1105_4302,StorageBottle_250mL_220ml_1105_4302/Input_ContentDepth_segmented.npy,StorageBottle_250mL_220ml_1105_4302/Input_EmptyVessel_Depth_segmented.npy,220.0
StorageBottle_250mL_238ml_1105_4320,StorageBottle_250mL_238ml_1105_4320/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4320/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4322,StorageBottle_250mL_238ml_1105_4322/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4322/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4323,StorageBottle_250mL_238ml_1105_4323/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4323/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4324,StorageBottle_250mL_238ml_1105_4324/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4324/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4326,StorageBottle_250mL_238ml_1105_4326/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4326/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4327,StorageBottle_250mL_238ml_1105_4327/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4327/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4329,StorageBottle_250mL_238ml_1105_4329/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4329/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4330,StorageBottle_250mL_238ml_1105_4330/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4330/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4331,StorageBottle_250mL_238ml_1105_4331/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4331/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4332,StorageBottle_250mL_238ml_1105_4332/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4332/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4333,StorageBottle_250mL_238ml_1105_4333/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4333/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4334,StorageBottle_250mL_238ml_1105_4334/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4334/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4336,StorageBottle_250mL_238ml_1105_4336/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4336/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4337,StorageBottle_250mL_238ml_1105_4337/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4337/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4340,StorageBottle_250mL_238ml_1105_4340/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4340/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4341,StorageBottle_250mL_238ml_1105_4341/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4341/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4342,StorageBottle_250mL_238ml_1105_4342/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4342/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4343,StorageBottle_250mL_238ml_1105_4343/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4343/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4346,StorageBottle_250mL_238ml_1105_4346/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4346/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4348,StorageBottle_250mL_238ml_1105_4348/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4348/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4350,StorageBottle_250mL_238ml_1105_4350/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4350/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4352,StorageBottle_250mL_238ml_1105_4352/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4352/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4355,StorageBottle_250mL_238ml_1105_4355/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4355/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4356,StorageBottle_250mL_238ml_1105_4356/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4356/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4358,StorageBottle_250mL_238ml_1105_4358/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4358/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_238ml_1105_4359,StorageBottle_250mL_238ml_1105_4359/Input_ContentDepth_segmented.npy,StorageBottle_250mL_238ml_1105_4359/Input_EmptyVessel_Depth_segmented.npy,238.0
StorageBottle_250mL_246ml_0905_0934,StorageBottle_250mL_246ml_0905_0934/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0934/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0939,StorageBottle_250mL_246ml_0905_0939/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0939/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0940,StorageBottle_250mL_246ml_0905_0940/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0940/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0945,StorageBottle_250mL_246ml_0905_0945/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0945/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0946,StorageBottle_250mL_246ml_0905_0946/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0946/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0950,StorageBottle_250mL_246ml_0905_0950/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0950/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0951,StorageBottle_250mL_246ml_0905_0951/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0951/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0954,StorageBottle_250mL_246ml_0905_0954/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0954/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0955,StorageBottle_250mL_246ml_0905_0955/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0955/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0958,StorageBottle_250mL_246ml_0905_0958/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0958/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_0959,StorageBottle_250mL_246ml_0905_0959/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_0959/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_1001,StorageBottle_250mL_246ml_0905_1001/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_1001/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_1004,StorageBottle_250mL_246ml_0905_1004/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_1004/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_1006,StorageBottle_250mL_246ml_0905_1006/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_1006/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_246ml_0905_1007,StorageBottle_250mL_246ml_0905_1007/Input_ContentDepth_segmented.npy,StorageBottle_250mL_246ml_0905_1007/Input_EmptyVessel_Depth_segmented.npy,246.0
StorageBottle_250mL_253ml_1105_4418,StorageBottle_250mL_253ml_1105_4418/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4418/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4419,StorageBottle_250mL_253ml_1105_4419/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4419/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4421,StorageBottle_250mL_253ml_1105_4421/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4421/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4422,StorageBottle_250mL_253ml_1105_4422/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4422/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4423,StorageBottle_250mL_253ml_1105_4423/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4423/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4426,StorageBottle_250mL_253ml_1105_4426/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4426/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4427,StorageBottle_250mL_253ml_1105_4427/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4427/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4428,StorageBottle_250mL_253ml_1105_4428/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4428/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4429,StorageBottle_250mL_253ml_1105_4429/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4429/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4431,StorageBottle_250mL_253ml_1105_4431/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4431/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4433,StorageBottle_250mL_253ml_1105_4433/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4433/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4434,StorageBottle_250mL_253ml_1105_4434/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4434/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4435,StorageBottle_250mL_253ml_1105_4435/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4435/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4436,StorageBottle_250mL_253ml_1105_4436/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4436/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4438,StorageBottle_250mL_253ml_1105_4438/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4438/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4440,StorageBottle_250mL_253ml_1105_4440/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4440/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4441,StorageBottle_250mL_253ml_1105_4441/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4441/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4442,StorageBottle_250mL_253ml_1105_4442/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4442/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4443,StorageBottle_250mL_253ml_1105_4443/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4443/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4445,StorageBottle_250mL_253ml_1105_4445/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4445/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4446,StorageBottle_250mL_253ml_1105_4446/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4446/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4448,StorageBottle_250mL_253ml_1105_4448/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4448/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4449,StorageBottle_250mL_253ml_1105_4449/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4449/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4450,StorageBottle_250mL_253ml_1105_4450/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4450/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4452,StorageBottle_250mL_253ml_1105_4452/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4452/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4453,StorageBottle_250mL_253ml_1105_4453/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4453/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_253ml_1105_4454,StorageBottle_250mL_253ml_1105_4454/Input_ContentDepth_segmented.npy,StorageBottle_250mL_253ml_1105_4454/Input_EmptyVessel_Depth_segmented.npy,253.0
StorageBottle_250mL_266ml_1105_4514,StorageBottle_250mL_266ml_1105_4514/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4514/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_266ml_1105_4515,StorageBottle_250mL_266ml_1105_4515/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4515/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_266ml_1105_4517,StorageBottle_250mL_266ml_1105_4517/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4517/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_266ml_1105_4518,StorageBottle_250mL_266ml_1105_4518/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4518/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_266ml_1105_4519,StorageBottle_250mL_266ml_1105_4519/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4519/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_266ml_1105_4520,StorageBottle_250mL_266ml_1105_4520/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4520/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_266ml_1105_4522,StorageBottle_250mL_266ml_1105_4522/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4522/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_266ml_1105_4523,StorageBottle_250mL_266ml_1105_4523/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4523/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_266ml_1105_4525,StorageBottle_250mL_266ml_1105_4525/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4525/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_266ml_1105_4526,StorageBottle_250mL_266ml_1105_4526/Input_ContentDepth_segmented.npy,StorageBottle_250mL_266ml_1105_4526/Input_EmptyVessel_Depth_segmented.npy,266.0
StorageBottle_250mL_273ml_0905_1028,StorageBottle_250mL_273ml_0905_1028/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1028/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1029,StorageBottle_250mL_273ml_0905_1029/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1029/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1031,StorageBottle_250mL_273ml_0905_1031/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1031/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1033,StorageBottle_250mL_273ml_0905_1033/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1033/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1035,StorageBottle_250mL_273ml_0905_1035/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1035/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1037,StorageBottle_250mL_273ml_0905_1037/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1037/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1039,StorageBottle_250mL_273ml_0905_1039/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1039/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1041,StorageBottle_250mL_273ml_0905_1041/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1041/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1042,StorageBottle_250mL_273ml_0905_1042/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1042/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1043,StorageBottle_250mL_273ml_0905_1043/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1043/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1045,StorageBottle_250mL_273ml_0905_1045/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1045/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1046,StorageBottle_250mL_273ml_0905_1046/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1046/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1048,StorageBottle_250mL_273ml_0905_1048/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1048/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1050,StorageBottle_250mL_273ml_0905_1050/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1050/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1052,StorageBottle_250mL_273ml_0905_1052/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1052/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1053,StorageBottle_250mL_273ml_0905_1053/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1053/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_273ml_0905_1056,StorageBottle_250mL_273ml_0905_1056/Input_ContentDepth_segmented.npy,StorageBottle_250mL_273ml_0905_1056/Input_EmptyVessel_Depth_segmented.npy,273.0
StorageBottle_250mL_287ml_1105_4546,StorageBottle_250mL_287ml_1105_4546/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4546/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4548,StorageBottle_250mL_287ml_1105_4548/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4548/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4549,StorageBottle_250mL_287ml_1105_4549/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4549/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4552,StorageBottle_250mL_287ml_1105_4552/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4552/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4553,StorageBottle_250mL_287ml_1105_4553/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4553/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4556,StorageBottle_250mL_287ml_1105_4556/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4556/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4557,StorageBottle_250mL_287ml_1105_4557/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4557/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4600,StorageBottle_250mL_287ml_1105_4600/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4600/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4601,StorageBottle_250mL_287ml_1105_4601/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4601/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4602,StorageBottle_250mL_287ml_1105_4602/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4602/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4603,StorageBottle_250mL_287ml_1105_4603/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4603/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4606,StorageBottle_250mL_287ml_1105_4606/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4606/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4607,StorageBottle_250mL_287ml_1105_4607/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4607/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4609,StorageBottle_250mL_287ml_1105_4609/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4609/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4612,StorageBottle_250mL_287ml_1105_4612/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4612/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_287ml_1105_4613,StorageBottle_250mL_287ml_1105_4613/Input_ContentDepth_segmented.npy,StorageBottle_250mL_287ml_1105_4613/Input_EmptyVessel_Depth_segmented.npy,287.0
StorageBottle_250mL_307ml_0905_1118,StorageBottle_250mL_307ml_0905_1118/Input_ContentDepth_segmented.npy,StorageBottle_250mL_307ml_0905_1118/Input_EmptyVessel_Depth_segmented.npy,307.0
StorageBottle_250mL_307ml_0905_1120,StorageBottle_250mL_307ml_0905_1120/Input_ContentDepth_segmented.npy,StorageBottle_250mL_307ml_0905_1120/Input_EmptyVessel_Depth_segmented.npy,307.0
StorageBottle_250mL_307ml_0905_1121,StorageBottle_250mL_307ml_0905_1121/Input_ContentDepth_segmented.npy,StorageBottle_250mL_307ml_0905_1121/Input_EmptyVessel_Depth_segmented.npy,307.0
StorageBottle_250mL_307ml_0905_1122,StorageBottle_250mL_307ml_0905_1122/Input_ContentDepth_segmented.npy,StorageBottle_250mL_307ml_0905_1122/Input_EmptyVessel_Depth_segmented.npy,307.0
StorageBottle_250mL_307ml_0905_1124,StorageBottle_250mL_307ml_0905_1124/Input_ContentDepth_segmented.npy,StorageBottle_250mL_307ml_0905_1124/Input_EmptyVessel_Depth_segmented.npy,307.0
